Inventory Level,Price,Discount,day,month,weekday,lag_1,lag_7,rolling_mean_7,rolling_mean_14,Units Sold
80,71.52,15,8,7,5,111.0,75.0,121.57142857142857,131.28571428571428,65
209,85.82,10,8,7,5,65.0,110.0,133.0,140.14285714285714,190
167,84.28,5,9,7,6,190.0,6.0,133.28571428571428,131.0,8
460,16.48,5,9,7,6,8.0,313.0,145.71428571428572,144.07142857142858,400
261,12.9,10,9,7,6,400.0,118.0,141.0,148.28571428571428,85
492,72.16,0,9,7,6,85.0,128.0,171.42857142857142,147.71428571428572,341
67,10.99,10,9,7,6,341.0,111.0,164.42857142857142,143.71428571428572,62
107,89.26,15,10,7,0,62.0,65.0,169.57142857142858,145.57142857142858,101
373,11.65,5,10,7,0,101.0,190.0,175.28571428571428,154.14285714285714,230
402,12.83,10,10,7,0,230.0,8.0,190.71428571428572,162.0,116
180,78.84,20,10,7,0,116.0,400.0,150.71428571428572,148.21428571428572,120
316,37.52,5,10,7,0,120.0,85.0,159.57142857142858,150.28571428571428,147
201,33.91,10,11,7,1,147.0,341.0,118.71428571428571,145.07142857142858,55
140,62.96,15,11,7,1,55.0,62.0,127.42857142857143,145.92857142857142,123
474,92.12,20,11,7,1,123.0,101.0,167.0,168.28571428571428,378
348,66.46,5,11,7,1,378.0,230.0,167.57142857142858,171.42857142857142,234
219,36.84,15,11,7,1,234.0,116.0,156.14285714285714,173.42857142857142,36
309,86.11,20,12,7,2,36.0,120.0,152.85714285714286,151.78571428571428,97
490,47.38,20,12,7,2,97.0,147.0,151.85714285714286,155.71428571428572,140
406,67.71,5,12,7,2,140.0,55.0,159.0,138.85714285714286,105
391,62.22,15,12,7,2,105.0,123.0,164.57142857142858,146.0,162
154,58.97,15,12,7,2,162.0,378.0,132.0,149.5,150
93,66.61,15,13,7,3,150.0,234.0,103.85714285714286,135.71428571428572,37
482,70.51,20,13,7,3,37.0,36.0,118.85714285714286,137.5,141
486,33.65,5,13,7,3,141.0,97.0,161.57142857142858,157.21428571428572,396
293,99.39,15,13,7,3,396.0,140.0,179.71428571428572,165.78571428571428,267
192,62.76,5,13,7,3,267.0,105.0,172.57142857142858,165.78571428571428,55
428,50.47,0,14,7,4,55.0,162.0,209.0,186.78571428571428,417
349,42.67,10,14,7,4,417.0,150.0,206.57142857142858,169.28571428571428,133
404,39.62,15,14,7,4,133.0,37.0,258.0,180.92857142857142,397
51,94.27,10,14,7,4,397.0,141.0,242.14285714285714,180.5,30
279,28.15,5,14,7,4,30.0,396.0,206.85714285714286,184.21428571428572,149
207,27.66,0,15,7,5,149.0,267.0,185.71428571428572,182.71428571428572,119
166,61.44,0,15,7,5,119.0,55.0,191.42857142857142,182.0,95
220,59.68,5,15,7,5,95.0,417.0,150.57142857142858,179.78571428571428,131
466,32.74,5,15,7,5,131.0,133.0,197.28571428571428,201.92857142857142,460
69,68.61,10,15,7,5,460.0,397.0,149.42857142857142,203.71428571428572,62
156,71.65,10,16,7,6,62.0,30.0,149.71428571428572,195.92857142857142,32
487,83.96,5,16,7,6,32.0,149.0,156.0,181.42857142857142,193
260,67.96,15,16,7,6,193.0,119.0,161.0,173.35714285714286,154
237,45.71,0,16,7,6,154.0,95.0,160.71428571428572,176.07142857142858,93
138,55.7,0,16,7,6,93.0,131.0,146.14285714285714,148.35714285714286,29
339,72.12,0,17,7,0,29.0,460.0,119.42857142857143,158.35714285714286,273
119,95.35,5,17,7,0,273.0,62.0,127.42857142857143,138.42857142857142,118
90,50.03,5,17,7,0,118.0,32.0,130.0,139.85714285714286,50
376,79.44,0,17,7,0,50.0,193.0,127.57142857142857,141.78571428571428,176
431,38.44,15,17,7,0,176.0,154.0,141.14285714285714,151.07142857142858,249
410,27.48,20,18,7,1,249.0,93.0,162.14285714285714,161.42857142857142,240
362,17.65,10,18,7,1,240.0,29.0,175.57142857142858,160.85714285714286,123
411,54.69,15,18,7,1,123.0,273.0,148.42857142857142,133.92857142857142,83
202,23.2,20,18,7,1,83.0,118.0,137.71428571428572,132.57142857142858,43
255,63.98,5,18,7,1,43.0,50.0,137.57142857142858,133.78571428571428,49
467,31.31,5,19,7,2,49.0,176.0,168.14285714285714,147.85714285714286,390
378,79.36,15,19,7,2,390.0,249.0,164.14285714285714,152.64285714285714,221
418,40.37,10,19,7,2,221.0,240.0,157.85714285714286,160.0,196
272,76.01,20,19,7,2,196.0,123.0,178.14285714285714,176.85714285714286,265
298,71.86,15,19,7,2,265.0,83.0,183.71428571428572,166.07142857142858,122
316,34.4,20,20,7,3,122.0,43.0,207.0,172.35714285714286,206
451,90.23,15,20,7,3,206.0,49.0,229.42857142857142,183.5,206
406,18.33,5,20,7,3,206.0,390.0,200.0,184.07142857142858,184
203,93.38,10,20,7,3,184.0,221.0,195.28571428571428,179.71428571428572,188
128,54.78,10,20,7,3,188.0,196.0,179.28571428571428,168.57142857142858,84
164,45.87,10,21,7,4,84.0,265.0,152.57142857142858,165.35714285714286,78
221,91.48,15,21,7,4,78.0,122.0,144.28571428571428,164.0,64
412,68.85,10,21,7,4,64.0,206.0,127.0,167.0,85
248,34.36,5,21,7,4,85.0,206.0,129.0,179.21428571428572,220
330,33.57,15,21,7,4,220.0,184.0,132.14285714285714,166.07142857142858,206
338,46.5,20,22,7,5,206.0,188.0,105.57142857142857,150.42857142857142,2
344,13.04,10,22,7,5,2.0,84.0,99.42857142857143,139.35714285714286,41
233,21.37,5,22,7,5,41.0,78.0,117.28571428571429,134.92857142857142,203
139,21.83,10,22,7,5,203.0,64.0,114.42857142857143,129.35714285714286,44
303,28.84,5,22,7,5,44.0,85.0,114.0,120.5,82
445,32.54,15,23,7,6,82.0,220.0,146.0,137.5,444
225,13.1,5,23,7,6,444.0,206.0,140.0,136.07142857142858,164
72,91.81,5,23,7,6,164.0,2.0,148.0,126.78571428571429,58
388,43.46,20,23,7,6,58.0,41.0,175.0,137.21428571428572,230
169,23.48,0,23,7,6,230.0,203.0,154.71428571428572,136.0,61
353,21.2,0,24,7,0,61.0,44.0,173.57142857142858,144.0,176
240,85.81,10,24,7,0,176.0,82.0,162.57142857142858,138.28571428571428,5
465,48.12,20,24,7,0,5.0,444.0,139.57142857142858,142.78571428571428,283
357,44.78,10,24,7,0,283.0,164.0,133.57142857142858,136.78571428571428,122
334,49.9,15,24,7,0,122.0,58.0,151.0,149.5,180
134,19.32,20,25,7,1,180.0,230.0,124.28571428571429,149.64285714285714,43
349,19.87,10,25,7,1,43.0,61.0,124.57142857142857,139.64285714285714,63
262,86.94,0,25,7,1,63.0,176.0,106.71428571428571,140.14285714285714,51
292,66.91,5,25,7,1,51.0,5.0,145.71428571428572,154.14285714285714,278
286,19.19,15,25,7,1,278.0,283.0,135.85714285714286,137.71428571428572,214
96,92.74,10,26,7,2,214.0,122.0,127.57142857142857,130.57142857142858,64
473,77.87,20,26,7,2,64.0,180.0,121.85714285714286,136.42857142857142,140
288,78.66,15,26,7,2,140.0,43.0,121.71428571428571,123.0,42
125,62.48,5,26,7,2,42.0,63.0,116.85714285714286,120.71428571428571,29
446,65.01,5,26,7,2,29.0,51.0,166.57142857142858,136.64285714285714,399
472,68.82,10,27,7,3,399.0,278.0,172.28571428571428,159.0,318
444,16.4,10,27,7,3,318.0,214.0,178.85714285714286,157.35714285714286,260
449,13.31,20,27,7,3,260.0,64.0,187.85714285714286,157.71428571428572,127
456,36.35,5,27,7,3,127.0,140.0,219.42857142857142,170.64285714285714,361
349,91.23,20,27,7,3,361.0,42.0,254.85714285714286,188.28571428571428,290
72,42.66,5,28,7,4,290.0,29.0,258.85714285714283,187.85714285714286,57
446,60.21,15,28,7,4,57.0,399.0,246.14285714285714,206.35714285714286,310
152,24.06,20,28,7,4,310.0,318.0,205.57142857142858,188.92857142857142,34
180,32.87,5,28,7,4,34.0,260.0,181.28571428571428,180.07142857142858,90
471,63.53,0,28,7,4,90.0,127.0,198.85714285714286,193.35714285714286,250
273,97.38,5,29,7,5,250.0,361.0,183.42857142857142,201.42857142857142,253
420,50.19,5,29,7,5,253.0,290.0,194.28571428571428,224.57142857142858,366
209,64.27,10,29,7,5,366.0,57.0,213.28571428571428,236.07142857142858,190
132,56.75,10,29,7,5,190.0,310.0,177.14285714285714,211.64285714285714,57
294,82.07,5,29,7,5,57.0,34.0,207.85714285714286,206.71428571428572,249
68,55.03,15,30,7,6,249.0,90.0,202.28571428571428,191.78571428571428,51
195,62.4,10,30,7,6,51.0,250.0,181.71428571428572,190.28571428571428,106
232,65.09,0,30,7,6,106.0,253.0,151.0,167.21428571428572,38
88,38.85,0,30,7,6,38.0,366.0,106.14285714285714,150.21428571428572,52
261,91.99,0,30,7,6,52.0,190.0,115.57142857142857,164.42857142857142,256
409,69.27,5,31,7,0,256.0,57.0,139.57142857142858,158.35714285714286,225
330,80.77,20,31,7,0,225.0,249.0,140.14285714285714,174.0,253
287,35.5,5,31,7,0,253.0,51.0,155.42857142857142,178.85714285714286,158
321,47.27,10,31,7,0,158.0,106.0,162.71428571428572,172.21428571428572,157
295,45.06,5,31,7,0,157.0,38.0,198.57142857142858,174.78571428571428,289
143,82.19,5,1,8,1,289.0,52.0,204.14285714285714,155.14285714285714,91
76,49.94,10,1,8,1,91.0,256.0,175.14285714285714,145.35714285714286,53
212,45.99,0,1,8,1,53.0,225.0,170.14285714285714,154.85714285714286,190
140,14.59,0,1,8,1,190.0,253.0,136.28571428571428,138.21428571428572,16
284,11.52,10,1,8,1,16.0,158.0,119.28571428571429,137.35714285714286,39
200,65.2,20,2,8,2,39.0,157.0,116.28571428571429,139.5,136
280,47.02,15,2,8,2,136.0,289.0,114.28571428571429,156.42857142857142,275
352,94.36,20,2,8,2,275.0,91.0,112.42857142857143,158.28571428571428,78
202,88.66,10,2,8,2,78.0,53.0,113.28571428571429,144.21428571428572,59
180,82.99,15,2,8,2,59.0,190.0,96.57142857142857,133.35714285714286,73
238,36.31,0,3,8,3,73.0,16.0,118.14285714285714,127.21428571428571,167
64,85.47,20,3,8,3,167.0,39.0,116.85714285714286,118.07142857142857,30
62,44.78,10,3,8,3,30.0,136.0,104.57142857142857,110.42857142857143,50
463,52.87,0,3,8,3,50.0,275.0,72.71428571428571,93.5,52
466,68.76,5,3,8,3,52.0,78.0,81.57142857142857,97.0,140
468,87.71,15,4,8,4,140.0,59.0,131.85714285714286,122.57142857142857,411
312,17.44,10,4,8,4,411.0,73.0,126.85714285714286,111.71428571428571,38
490,45.3,0,4,8,4,38.0,167.0,149.71428571428572,133.92857142857142,327
398,65.55,10,4,8,4,327.0,30.0,150.14285714285714,133.5,33
139,58.33,0,4,8,4,33.0,50.0,155.28571428571428,129.92857142857142,86
234,41.66,20,5,8,5,86.0,52.0,163.42857142857142,118.07142857142857,109
169,58.66,0,5,8,5,109.0,140.0,158.71428571428572,120.14285714285714,107
274,67.2,15,5,8,5,107.0,411.0,100.71428571428571,116.28571428571429,5
61,74.23,15,5,8,5,5.0,38.0,101.28571428571429,114.07142857142857,42
436,96.0,10,5,8,5,42.0,327.0,106.85714285714286,128.28571428571428,366
233,27.43,20,6,8,6,366.0,33.0,123.57142857142857,136.85714285714286,150
494,80.42,10,6,8,6,150.0,86.0,118.42857142857143,136.85714285714286,50
349,36.67,15,6,8,6,50.0,109.0,121.85714285714286,142.64285714285714,133
74,21.44,15,6,8,6,133.0,107.0,110.42857142857143,134.57142857142858,27
326,30.57,0,6,8,6,27.0,5.0,126.14285714285714,113.42857142857143,115
113,86.81,15,7,8,0,115.0,42.0,123.0,112.14285714285714,20
148,95.15,0,7,8,0,20.0,366.0,87.85714285714286,97.35714285714286,120
169,53.85,5,7,8,0,120.0,150.0,90.57142857142857,107.07142857142857,169
391,50.62,20,7,8,0,169.0,50.0,120.57142857142857,119.5,260
429,91.3,20,7,8,0,260.0,133.0,130.71428571428572,126.28571428571429,204
193,39.53,15,8,8,1,204.0,27.0,137.71428571428572,124.07142857142857,76
81,95.99,15,8,8,1,76.0,115.0,123.0,124.57142857142857,12
158,66.8,15,8,8,1,12.0,20.0,122.71428571428571,122.85714285714286,18
225,94.45,15,8,8,1,18.0,120.0,109.57142857142857,98.71428571428571,28
219,89.56,15,8,8,1,28.0,169.0,97.14285714285714,93.85714285714286,82
57,72.05,15,9,8,2,82.0,260.0,63.42857142857143,92.0,24
260,48.5,15,9,8,2,24.0,204.0,68.14285714285714,99.42857142857143,237
325,50.46,5,9,8,2,237.0,76.0,66.57142857142857,102.14285714285714,65
63,53.01,5,9,8,2,65.0,12.0,71.85714285714286,97.42857142857143,49
265,66.59,20,9,8,2,49.0,18.0,98.57142857142857,110.64285714285714,205
59,70.74,20,10,8,3,205.0,28.0,103.0,106.28571428571429,59
191,84.69,10,10,8,3,59.0,82.0,100.57142857142857,98.85714285714286,65
85,14.49,20,10,8,3,65.0,24.0,107.71428571428571,85.57142857142857,74
87,50.63,5,10,8,3,74.0,237.0,82.28571428571429,75.21428571428571,59
138,75.33,10,10,8,3,59.0,65.0,74.14285714285714,70.35714285714286,8
131,43.92,10,11,8,4,8.0,49.0,76.57142857142857,74.21428571428571,66
120,76.38,10,11,8,4,66.0,205.0,55.57142857142857,77.07142857142857,58
56,28.65,5,11,8,4,58.0,59.0,53.42857142857143,78.21428571428571,44
340,64.05,15,11,8,4,44.0,65.0,69.42857142857143,85.0,177
183,98.28,0,11,8,4,177.0,74.0,80.14285714285714,93.92857142857143,149
116,66.66,10,12,8,5,149.0,59.0,74.28571428571429,78.28571428571429,18
242,53.7,20,12,8,5,18.0,8.0,75.28571428571429,74.71428571428571,15
62,53.66,15,12,8,5,15.0,66.0,72.42857142857143,74.5,46
365,12.91,0,12,8,5,46.0,58.0,89.57142857142857,72.57142857142857,178
492,77.19,0,12,8,5,178.0,44.0,124.42857142857143,88.92857142857143,288
254,11.34,15,13,8,6,288.0,177.0,101.85714285714286,85.64285714285714,19
312,41.28,5,13,8,6,19.0,149.0,105.71428571428571,92.92857142857143,176
74,51.47,15,13,8,6,176.0,18.0,104.14285714285714,89.21428571428571,7
497,33.01,20,13,8,6,7.0,15.0,140.0,107.64285714285714,266
69,15.14,15,13,8,6,266.0,46.0,143.14285714285714,107.78571428571429,68
116,96.91,10,14,8,0,68.0,178.0,126.28571428571429,107.92857142857143,60
461,77.32,0,14,8,0,60.0,288.0,149.57142857142858,137.0,451
79,64.83,0,14,8,0,451.0,19.0,150.28571428571428,126.07142857142857,24
411,74.3,0,14,8,0,24.0,176.0,156.0,130.85714285714286,216
86,16.36,20,14,8,0,216.0,7.0,163.0,133.57142857142858,56
177,47.97,5,15,8,1,56.0,266.0,138.85714285714286,139.42857142857142,97
103,11.57,0,15,8,1,97.0,68.0,143.28571428571428,143.21428571428572,99
265,74.53,10,15,8,1,99.0,60.0,140.14285714285714,133.21428571428572,38
402,66.05,10,15,8,1,38.0,451.0,110.85714285714286,130.21428571428572,246
91,96.34,10,15,8,1,246.0,24.0,120.42857142857143,135.35714285714286,91
463,93.95,15,16,8,2,91.0,216.0,149.42857142857142,152.71428571428572,419
123,18.01,20,16,8,2,419.0,56.0,142.57142857142858,152.78571428571428,8
485,38.57,10,16,8,2,8.0,97.0,185.85714285714286,162.35714285714286,400
207,49.5,20,16,8,2,400.0,99.0,183.57142857142858,163.42857142857142,83
411,22.48,20,16,8,2,83.0,38.0,182.42857142857142,161.28571428571428,30
415,55.97,15,17,8,3,30.0,246.0,196.0,153.42857142857142,341
210,62.68,10,17,8,3,341.0,91.0,193.0,156.71428571428572,70
171,69.78,20,17,8,3,70.0,419.0,155.71428571428572,152.57142857142858,158
128,77.95,20,17,8,3,158.0,8.0,161.85714285714286,152.21428571428572,51
172,97.62,0,17,8,3,51.0,400.0,113.85714285714286,149.85714285714286,64
418,26.84,10,18,8,4,64.0,83.0,119.71428571428571,151.64285714285714,124
452,45.95,20,18,8,4,124.0,30.0,177.42857142857142,179.92857142857142,434
147,10.79,20,18,8,4,434.0,341.0,133.28571428571428,164.64285714285714,32
391,38.69,10,18,8,4,32.0,70.0,143.14285714285714,168.07142857142858,139
453,10.01,20,18,8,4,139.0,158.0,149.28571428571428,152.5,201
167,88.25,20,19,8,5,201.0,51.0,155.14285714285714,158.5,92
286,57.36,15,19,8,5,92.0,64.0,184.14285714285714,149.0,267
185,61.62,20,19,8,5,267.0,124.0,181.14285714285714,150.42857142857142,103
183,47.14,0,19,8,5,103.0,434.0,143.28571428571428,160.35714285714286,169
423,24.97,10,19,8,5,169.0,32.0,151.14285714285714,142.21428571428572,87
463,98.49,5,20,8,6,87.0,139.0,144.28571428571428,143.71428571428572,91
494,83.61,5,20,8,6,91.0,201.0,142.0,145.64285714285714,185
421,63.33,10,20,8,6,185.0,92.0,136.42857142857142,145.78571428571428,53
372,81.05,20,20,8,6,53.0,267.0,117.57142857142857,150.85714285714286,135
166,19.63,0,20,8,6,135.0,103.0,122.0,151.57142857142858,134
161,28.7,5,21,8,0,134.0,169.0,113.85714285714286,128.57142857142858,112
225,96.78,0,21,8,0,112.0,87.0,106.57142857142857,128.85714285714286,36
315,54.17,20,21,8,0,36.0,91.0,134.57142857142858,139.42857142857142,287
431,24.23,5,21,8,0,287.0,185.0,148.14285714285714,145.07142857142858,280
81,14.24,5,21,8,0,280.0,53.0,142.14285714285714,139.28571428571428,11
128,10.66,10,22,8,1,11.0,135.0,136.57142857142858,127.07142857142857,96
137,41.1,0,22,8,1,96.0,134.0,124.57142857142857,123.28571428571429,50
136,40.31,15,22,8,1,50.0,112.0,121.28571428571429,117.57142857142857,89
327,28.9,20,22,8,1,89.0,36.0,144.28571428571428,125.42857142857143,197
424,80.87,5,22,8,1,197.0,287.0,108.57142857142857,121.57142857142857,37
65,99.06,20,23,8,2,37.0,280.0,73.14285714285714,110.64285714285714,32
360,16.7,20,23,8,2,32.0,11.0,99.28571428571429,120.71428571428571,194
150,64.29,15,23,8,2,194.0,96.0,95.85714285714286,116.21428571428571,72
196,73.79,10,23,8,2,72.0,50.0,95.0,109.78571428571429,44
494,12.5,20,23,8,2,44.0,89.0,132.85714285714286,127.07142857142857,354
324,17.91,0,24,8,3,354.0,197.0,121.0,132.64285714285714,114
153,51.36,0,24,8,3,114.0,37.0,129.85714285714286,119.21428571428571,99
247,42.19,20,24,8,3,99.0,32.0,151.57142857142858,112.35714285714286,184
340,59.75,20,24,8,3,184.0,194.0,125.0,112.14285714285714,8
245,27.6,15,24,8,3,8.0,72.0,139.14285714285714,117.5,171
410,39.58,15,25,8,4,171.0,44.0,166.71428571428572,130.85714285714286,237
412,20.1,10,25,8,4,237.0,354.0,160.57142857142858,146.71428571428572,311
59,57.22,15,25,8,4,311.0,114.0,149.0,135.0,33
93,63.33,0,25,8,4,33.0,99.0,143.57142857142858,136.71428571428572,61
449,18.57,0,25,8,4,61.0,184.0,159.57142857142858,155.57142857142858,296
345,80.12,20,26,8,5,296.0,8.0,187.14285714285714,156.07142857142858,201
300,75.62,15,26,8,5,201.0,171.0,205.57142857142858,172.35714285714286,300
66,26.14,15,26,8,5,300.0,237.0,176.85714285714286,171.78571428571428,36
235,85.22,10,26,8,5,36.0,311.0,148.42857142857142,154.5,112
67,95.18,5,26,8,5,112.0,33.0,151.71428571428572,150.35714285714286,56
401,10.97,15,27,8,6,56.0,61.0,189.42857142857142,166.5,325
105,31.38,0,27,8,6,325.0,296.0,153.0,156.28571428571428,41
443,36.04,0,27,8,6,41.0,201.0,162.85714285714286,175.0,270
444,83.5,15,27,8,6,270.0,300.0,152.57142857142858,179.07142857142858,228
152,80.39,10,27,8,6,228.0,36.0,150.71428571428572,163.78571428571428,23
397,63.19,0,28,8,0,23.0,112.0,178.42857142857142,163.42857142857142,306
358,39.53,0,28,8,0,306.0,56.0,193.85714285714286,172.78571428571428,164
489,13.54,20,28,8,0,164.0,325.0,193.57142857142858,191.5,323
477,37.36,5,28,8,0,323.0,41.0,198.57142857142858,175.78571428571428,76
315,82.6,0,28,8,0,76.0,270.0,182.71428571428572,172.78571428571428,159
359,32.04,15,29,8,1,159.0,228.0,171.57142857142858,162.07142857142858,150
403,23.25,15,29,8,1,150.0,23.0,180.57142857142858,165.64285714285714,86
305,77.4,0,29,8,1,86.0,306.0,160.14285714285714,169.28571428571428,163
53,29.06,5,29,8,1,163.0,164.0,136.85714285714286,165.35714285714286,1
139,96.49,5,29,8,1,1.0,323.0,108.42857142857143,151.0,124
204,86.18,0,30,8,2,124.0,76.0,124.28571428571429,161.42857142857142,187
291,96.05,10,30,8,2,187.0,159.0,139.57142857142858,161.14285714285714,266
366,48.72,20,30,8,2,266.0,150.0,140.42857142857142,156.0,156
475,24.35,10,30,8,2,156.0,86.0,140.71428571428572,160.64285714285714,88
179,22.69,20,30,8,2,88.0,163.0,131.42857142857142,145.78571428571428,98
353,28.02,10,31,8,3,98.0,1.0,161.85714285714286,149.35714285714286,214
386,17.68,15,31,8,3,214.0,124.0,185.85714285714286,147.14285714285714,292
486,70.12,5,31,8,3,292.0,187.0,195.85714285714286,160.07142857142858,257
454,62.77,15,31,8,3,257.0,266.0,185.14285714285714,162.35714285714286,191
54,92.35,5,31,8,3,191.0,156.0,164.28571428571428,152.35714285714286,10
256,74.32,15,1,9,4,10.0,88.0,184.85714285714286,162.78571428571428,232
373,44.22,15,1,9,4,232.0,98.0,177.42857142857142,154.42857142857142,46
350,21.02,20,1,9,4,46.0,214.0,172.42857142857142,167.14285714285714,179
58,17.32,10,1,9,4,179.0,292.0,136.57142857142858,161.21428571428572,41
182,97.88,5,1,9,4,41.0,257.0,110.71428571428571,153.28571428571428,76
366,59.53,15,2,9,5,76.0,191.0,96.57142857142857,140.85714285714286,92
219,86.84,20,2,9,5,92.0,10.0,125.0,144.64285714285714,209
116,74.13,10,2,9,5,209.0,232.0,102.28571428571429,143.57142857142858,73
317,68.14,15,2,9,5,73.0,46.0,113.57142857142857,145.5,125
465,75.27,10,2,9,5,125.0,179.0,96.57142857142857,134.5,60
315,66.75,20,3,9,6,60.0,41.0,107.14285714285714,121.85714285714286,115
62,44.25,10,3,9,6,115.0,76.0,96.57142857142857,103.64285714285714,2
376,47.34,0,3,9,6,2.0,92.0,119.28571428571429,107.92857142857143,251
249,17.68,5,3,9,6,251.0,209.0,111.85714285714286,118.42857142857143,157
372,74.18,5,3,9,6,157.0,73.0,123.85714285714286,113.07142857142857,157
343,82.36,20,4,9,0,157.0,125.0,118.42857142857143,116.0,87
363,55.59,5,4,9,0,87.0,60.0,160.57142857142858,128.57142857142858,355
228,12.52,20,4,9,0,355.0,115.0,156.71428571428572,131.92857142857142,88
168,88.94,10,4,9,0,88.0,2.0,162.14285714285714,129.35714285714286,40
153,66.76,0,4,9,0,40.0,251.0,133.85714285714286,126.57142857142857,53
427,20.41,5,5,9,1,53.0,157.0,133.28571428571428,122.57142857142857,153
159,15.91,0,5,9,1,153.0,157.0,132.28571428571428,128.07142857142858,150
368,37.34,20,5,9,1,150.0,87.0,164.42857142857142,141.42857142857142,312
342,79.52,15,5,9,1,312.0,355.0,135.57142857142858,148.07142857142858,153
390,38.7,10,5,9,1,153.0,88.0,165.28571428571428,161.0,296
